noise_id,noise_filename,source_filename,start_sec,end_sec,sample_rate,duration
noise_67325,BC2026_Train_1690_S01_20231009_190000_noise_00-05.wav,BC2026_Train_1690_S01_20231009_190000.ogg,0,5,32000,5
noise_39882,BC2026_Train_1693_S01_20231010_021500_noise_05-10.wav,BC2026_Train_1693_S01_20231010_021500.ogg,5,10,32000,5
noise_16596,BC2026_Train_1848_S01_20231110_233000_noise_00-05.wav,BC2026_Train_1848_S01_20231110_233000.ogg,0,5,32000,5
noise_25512,BC2026_Train_1992_S01_20231211_184500_noise_00-05.wav,BC2026_Train_1992_S01_20231211_184500.ogg,0,5,32000,5
noise_119438,BC2026_Train_7185_S22_20211015_014500_noise_00-05.wav,BC2026_Train_7185_S22_20211015_014500.ogg,0,5,32000,5
noise_50118,BC2026_Train_10353_S22_20240409_220000_noise_05-10.wav,BC2026_Train_10353_S22_20240409_220000.ogg,5,10,32000,5
noise_62322,BC2026_Train_2349_S01_20240301_204500_noise_05-10.wav,BC2026_Train_2349_S01_20240301_204500.ogg,5,10,32000,5
noise_126833,BC2026_Train_0384_S01_20211012_014500_noise_00-05.wav,BC2026_Train_0384_S01_20211012_014500.ogg,0,5,32000,5
noise_25740,BC2026_Train_4845_S02_20240219_011500_noise_00-05.wav,BC2026_Train_4845_S02_20240219_011500.ogg,0,5,32000,5
noise_49134,BC2026_Train_5918_S13_20221128_221500_noise_05-10.wav,BC2026_Train_5918_S13_20221128_221500.ogg,5,10,32000,5
noise_18300,BC2026_Train_2912_S02_20211205_023000_noise_00-05.wav,BC2026_Train_2912_S02_20211205_023000.ogg,0,5,32000,5
noise_86646,BC2026_Train_8511_S22_20221124_003000_noise_05-10.wav,BC2026_Train_8511_S22_20221124_003000.ogg,5,10,32000,5
noise_40613,BC2026_Train_5144_S13_20211001_180000_noise_00-05.wav,BC2026_Train_5144_S13_20211001_180000.ogg,0,5,32000,5
noise_92514,BC2026_Train_8275_S22_20221008_184500_noise_05-10.wav,BC2026_Train_8275_S22_20221008_184500.ogg,5,10,32000,5
noise_81582,BC2026_Train_7851_S22_20220216_020000_noise_05-10.wav,BC2026_Train_7851_S22_20220216_020000.ogg,5,10,32000,5
noise_18012,BC2026_Train_3218_S02_20220222_013000_noise_00-05.wav,BC2026_Train_3218_S02_20220222_013000.ogg,0,5,32000,5
noise_109902,BC2026_Train_3813_S02_20221123_183000_noise_05-10.wav,BC2026_Train_3813_S02_20221123_183000.ogg,5,10,32000,5
noise_36390,BC2026_Train_1365_S01_20230331_234500_noise_05-10.wav,BC2026_Train_1365_S01_20230331_234500.ogg,5,10,32000,5
noise_35310,BC2026_Train_6231_S13_20230218_233000_noise_05-10.wav,BC2026_Train_6231_S13_20230218_233000.ogg,5,10,32000,5
noise_74033,BC2026_Train_7365_S22_20211117_204500_noise_00-05.wav,BC2026_Train_7365_S22_20211117_204500.ogg,0,5,32000,5
noise_10309,BC2026_Train_2094_S01_20240101_014500_noise_05-10.wav,BC2026_Train_2094_S01_20240101_014500.ogg,5,10,32000,5
noise_13428,BC2026_Train_0095_S06_20140508_210200_noise_00-05.wav,BC2026_Train_0095_S06_20140508_210200.ogg,0,5,32000,5
noise_66438,BC2026_Train_2396_S01_20240312_020000_noise_05-10.wav,BC2026_Train_2396_S01_20240312_020000.ogg,5,10,32000,5
noise_40121,BC2026_Train_5678_S13_20220922_001500_noise_00-05.wav,BC2026_Train_5678_S13_20220922_001500.ogg,0,5,32000,5
noise_121395,BC2026_Train_2386_S01_20240310_014500_noise_05-10.wav,BC2026_Train_2386_S01_20240310_014500.ogg,5,10,32000,5
noise_2844,BC2026_Train_8320_S22_20221016_181500_noise_00-05.wav,BC2026_Train_8320_S22_20221016_181500.ogg,0,5,32000,5
noise_75149,BC2026_Train_3887_S02_20221210_040000_noise_00-05.wav,BC2026_Train_3887_S02_20221210_040000.ogg,0,5,32000,5
noise_10260,BC2026_Train_3549_S02_20220917_034500_noise_00-05.wav,BC2026_Train_3549_S02_20220917_034500.ogg,0,5,32000,5
noise_77777,BC2026_Train_4877_S02_20240227_021500_noise_00-05.wav,BC2026_Train_4877_S02_20240227_021500.ogg,0,5,32000,5
noise_1248,BC2026_Train_8171_S22_20220920_200000_noise_00-05.wav,BC2026_Train_8171_S22_20220920_200000.ogg,0,5,32000,5
noise_47022,BC2026_Train_6500_S13_20230916_023000_noise_05-10.wav,BC2026_Train_6500_S13_20230916_023000.ogg,5,10,32000,5
noise_51053,BC2026_Train_5598_S13_20220429_190000_noise_00-05.wav,BC2026_Train_5598_S13_20220429_190000.ogg,0,5,32000,5
noise_82193,BC2026_Train_7039_S18_20231121_201500_noise_00-05.wav,BC2026_Train_7039_S18_20231121_201500.ogg,0,5,32000,5
noise_35814,BC2026_Train_3888_S02_20221210_194500_noise_05-10.wav,BC2026_Train_3888_S02_20221210_194500.ogg,5,10,32000,5
noise_45101,BC2026_Train_5130_S13_20210925_204500_noise_00-05.wav,BC2026_Train_5130_S13_20210925_204500.ogg,0,5,32000,5
noise_20833,BC2026_Train_10579_S19_20241213_200000_noise_05-10.wav,BC2026_Train_10579_S19_20241213_200000.ogg,5,10,32000,5
noise_45342,BC2026_Train_8945_S22_20230212_180000_noise_05-10.wav,BC2026_Train_8945_S22_20230212_180000.ogg,5,10,32000,5
noise_4872,BC2026_Train_0180_S07_20141005_031100_noise_00-05.wav,BC2026_Train_0180_S07_20141005_031100.ogg,0,5,32000,5
noise_10728,BC2026_Train_7109_S22_20210929_213000_noise_00-05.wav,BC2026_Train_7109_S22_20210929_213000.ogg,0,5,32000,5
noise_62646,BC2026_Train_2253_S01_20240208_231500_noise_05-10.wav,BC2026_Train_2253_S01_20240208_231500.ogg,5,10,32000,5
noise_22429,BC2026_Train_1662_S01_20231003_204500_noise_05-10.wav,BC2026_Train_1662_S01_20231003_204500.ogg,5,10,32000,5
noise_94961,BC2026_Train_9214_S22_20230927_224500_noise_00-05.wav,BC2026_Train_9214_S22_20230927_224500.ogg,0,5,32000,5
noise_31345,BC2026_Train_0411_S01_20211017_231500_noise_05-10.wav,BC2026_Train_0411_S01_20211017_231500.ogg,5,10,32000,5
noise_7728,BC2026_Train_9927_S22_20240203_004500_noise_00-05.wav,BC2026_Train_9927_S22_20240203_004500.ogg,0,5,32000,5
noise_57173,BC2026_Train_4221_S02_20230909_040000_noise_00-05.wav,BC2026_Train_4221_S02_20230909_040000.ogg,0,5,32000,5
noise_63677,BC2026_Train_1049_S01_20230126_190000_noise_00-05.wav,BC2026_Train_1049_S01_20230126_190000.ogg,0,5,32000,5
noise_32519,BC2026_Train_7546_S22_20211221_020000_noise_05-10.wav,BC2026_Train_7546_S22_20211221_020000.ogg,5,10,32000,5
noise_55482,BC2026_Train_5035_S02_20240410_191500_noise_05-10.wav,BC2026_Train_5035_S02_20240410_191500.ogg,5,10,32000,5
noise_99868,BC2026_Train_5963_S13_20221209_193000_noise_05-10.wav,BC2026_Train_5963_S13_20221209_193000.ogg,5,10,32000,5
noise_45317,BC2026_Train_3082_S02_20220120_011500_noise_00-05.wav,BC2026_Train_3082_S02_20220120_011500.ogg,0,5,32000,5
noise_35838,BC2026_Train_7426_S22_20211129_031500_noise_05-10.wav,BC2026_Train_7426_S22_20211129_031500.ogg,5,10,32000,5
noise_56346,BC2026_Train_7316_S22_20211108_223000_noise_05-10.wav,BC2026_Train_7316_S22_20211108_223000.ogg,5,10,32000,5
noise_16260,BC2026_Train_3454_S02_20220421_224500_noise_00-05.wav,BC2026_Train_3454_S02_20220421_224500.ogg,0,5,32000,5
noise_51822,BC2026_Train_8729_S22_20230101_230000_noise_05-10.wav,BC2026_Train_8729_S22_20230101_230000.ogg,5,10,32000,5
noise_78426,BC2026_Train_3030_S02_20220105_013000_noise_05-10.wav,BC2026_Train_3030_S02_20220105_013000.ogg,5,10,32000,5
noise_14101,BC2026_Train_9709_S22_20231225_034500_noise_05-10.wav,BC2026_Train_9709_S22_20231225_034500.ogg,5,10,32000,5
noise_118478,BC2026_Train_0107_S06_20140508_211400_noise_00-05.wav,BC2026_Train_0107_S06_20140508_211400.ogg,0,5,32000,5
noise_97649,BC2026_Train_6792_S13_20231210_011500_noise_00-05.wav,BC2026_Train_6792_S13_20231210_011500.ogg,0,5,32000,5
noise_38033,BC2026_Train_4979_S02_20240326_210000_noise_00-05.wav,BC2026_Train_4979_S02_20240326_210000.ogg,0,5,32000,5
noise_52481,BC2026_Train_6362_S13_20230403_220000_noise_00-05.wav,BC2026_Train_6362_S13_20230403_220000.ogg,0,5,32000,5
noise_28921,BC2026_Train_5045_S02_20240412_201500_noise_05-10.wav,BC2026_Train_5045_S02_20240412_201500.ogg,5,10,32000,5
noise_32782,BC2026_Train_2679_S02_20211008_013000_noise_00-05.wav,BC2026_Train_2679_S02_20211008_013000.ogg,0,5,32000,5
noise_46841,BC2026_Train_5816_S13_20221030_230000_noise_00-05.wav,BC2026_Train_5816_S13_20221030_230000.ogg,0,5,32000,5
noise_77874,BC2026_Train_8193_S22_20220923_023000_noise_05-10.wav,BC2026_Train_8193_S22_20220923_023000.ogg,5,10,32000,5
noise_10825,BC2026_Train_8190_S22_20220923_010000_noise_05-10.wav,BC2026_Train_8190_S22_20220923_010000.ogg,5,10,32000,5
noise_123326,BC2026_Train_7613_S22_20220102_181500_noise_00-05.wav,BC2026_Train_7613_S22_20220102_181500.ogg,0,5,32000,5
noise_92502,BC2026_Train_9612_S22_20231207_023000_noise_05-10.wav,BC2026_Train_9612_S22_20231207_023000.ogg,5,10,32000,5
noise_70866,BC2026_Train_9565_S22_20231129_034500_noise_05-10.wav,BC2026_Train_9565_S22_20231129_034500.ogg,5,10,32000,5
noise_12865,BC2026_Train_1190_S01_20230223_231500_noise_05-10.wav,BC2026_Train_1190_S01_20230223_231500.ogg,5,10,32000,5
noise_2677,BC2026_Train_8750_S22_20230105_201500_noise_05-10.wav,BC2026_Train_8750_S22_20230105_201500.ogg,5,10,32000,5
noise_60750,BC2026_Train_3866_S02_20221205_181500_noise_05-10.wav,BC2026_Train_3866_S02_20221205_181500.ogg,5,10,32000,5
noise_92778,BC2026_Train_7246_S22_20211025_224500_noise_05-10.wav,BC2026_Train_7246_S22_20211025_224500.ogg,5,10,32000,5
noise_32842,BC2026_Train_3897_S02_20221214_191500_noise_00-05.wav,BC2026_Train_3897_S02_20221214_191500.ogg,0,5,32000,5
noise_83717,BC2026_Train_10584_S19_20241214_180000_noise_00-05.wav,BC2026_Train_10584_S19_20241214_180000.ogg,0,5,32000,5
noise_84342,BC2026_Train_1480_S01_20230424_234500_noise_05-10.wav,BC2026_Train_1480_S01_20230424_234500.ogg,5,10,32000,5
noise_66953,BC2026_Train_7675_S22_20220112_184500_noise_00-05.wav,BC2026_Train_7675_S22_20220112_184500.ogg,0,5,32000,5
noise_13057,BC2026_Train_7826_S22_20220210_234500_noise_05-10.wav,BC2026_Train_7826_S22_20220210_234500.ogg,5,10,32000,5
noise_90450,BC2026_Train_5756_S13_20221014_020000_noise_05-10.wav,BC2026_Train_5756_S13_20221014_020000.ogg,5,10,32000,5
noise_95621,BC2026_Train_2574_S01_20240422_021500_noise_00-05.wav,BC2026_Train_2574_S01_20240422_021500.ogg,0,5,32000,5
noise_91241,BC2026_Train_3172_S02_20220210_040000_noise_00-05.wav,BC2026_Train_3172_S02_20220210_040000.ogg,0,5,32000,5
noise_65286,BC2026_Train_9764_S22_20240104_183000_noise_05-10.wav,BC2026_Train_9764_S22_20240104_183000.ogg,5,10,32000,5
noise_36497,BC2026_Train_9680_S22_20231219_023000_noise_00-05.wav,BC2026_Train_9680_S22_20231219_023000.ogg,0,5,32000,5
noise_53117,BC2026_Train_6722_S13_20231122_014500_noise_00-05.wav,BC2026_Train_6722_S13_20231122_014500.ogg,0,5,32000,5
noise_117231,BC2026_Train_1893_S01_20231120_003000_noise_05-10.wav,BC2026_Train_1893_S01_20231120_003000.ogg,5,10,32000,5
noise_122474,BC2026_Train_3879_S02_20221207_211500_noise_00-05.wav,BC2026_Train_3879_S02_20221207_211500.ogg,0,5,32000,5
noise_111809,BC2026_Train_5003_S02_20240401_180000_noise_00-05.wav,BC2026_Train_5003_S02_20240401_180000.ogg,0,5,32000,5
noise_74093,BC2026_Train_4885_S02_20240301_040000_noise_00-05.wav,BC2026_Train_4885_S02_20240301_040000.ogg,0,5,32000,5
noise_41502,BC2026_Train_8596_S22_20221208_031500_noise_05-10.wav,BC2026_Train_8596_S22_20221208_031500.ogg,5,10,32000,5
noise_111533,BC2026_Train_10162_S22_20240312_030000_noise_00-05.wav,BC2026_Train_10162_S22_20240312_030000.ogg,0,5,32000,5
noise_23868,BC2026_Train_6512_S13_20230919_201500_noise_00-05.wav,BC2026_Train_6512_S13_20230919_201500.ogg,0,5,32000,5
noise_55134,BC2026_Train_3526_S02_20220910_183000_noise_05-10.wav,BC2026_Train_3526_S02_20220910_183000.ogg,5,10,32000,5
noise_80070,BC2026_Train_8067_S22_20220901_004500_noise_05-10.wav,BC2026_Train_8067_S22_20220901_004500.ogg,5,10,32000,5
noise_118046,BC2026_Train_8086_S22_20220904_004500_noise_00-05.wav,BC2026_Train_8086_S22_20220904_004500.ogg,0,5,32000,5
noise_33155,BC2026_Train_4311_S02_20231001_040000_noise_05-10.wav,BC2026_Train_4311_S02_20231001_040000.ogg,5,10,32000,5
noise_8653,BC2026_Train_4765_S02_20240131_184500_noise_05-10.wav,BC2026_Train_4765_S02_20240131_184500.ogg,5,10,32000,5
noise_97494,BC2026_Train_8188_S22_20220922_223000_noise_05-10.wav,BC2026_Train_8188_S22_20220922_223000.ogg,5,10,32000,5
noise_62862,BC2026_Train_6115_S13_20230119_030000_noise_05-10.wav,BC2026_Train_6115_S13_20230119_030000.ogg,5,10,32000,5
noise_104162,BC2026_Train_5996_S13_20221218_214500_noise_05-10.wav,BC2026_Train_5996_S13_20221218_214500.ogg,5,10,32000,5
noise_75425,BC2026_Train_3157_S02_20220207_020000_noise_00-05.wav,BC2026_Train_3157_S02_20220207_020000.ogg,0,5,32000,5
noise_32100,BC2026_Train_10200_S22_20240318_004500_noise_00-05.wav,BC2026_Train_10200_S22_20240318_004500.ogg,0,5,32000,5
noise_6552,BC2026_Train_2782_S02_20211102_234500_noise_00-05.wav,BC2026_Train_2782_S02_20211102_234500.ogg,0,5,32000,5
noise_66846,BC2026_Train_7555_S22_20211223_001500_noise_05-10.wav,BC2026_Train_7555_S22_20211223_001500.ogg,5,10,32000,5
noise_15696,BC2026_Train_0770_S01_20220111_200000_noise_00-05.wav,BC2026_Train_0770_S01_20220111_200000.ogg,0,5,32000,5
noise_96174,BC2026_Train_2734_S02_20211019_010000_noise_05-10.wav,BC2026_Train_2734_S02_20211019_010000.ogg,5,10,32000,5
noise_102626,BC2026_Train_7772_S22_20220131_234500_noise_05-10.wav,BC2026_Train_7772_S22_20220131_234500.ogg,5,10,32000,5
noise_91133,BC2026_Train_4109_S02_20230216_183000_noise_00-05.wav,BC2026_Train_4109_S02_20230216_183000.ogg,0,5,32000,5
noise_92790,BC2026_Train_1224_S01_20230302_023000_noise_05-10.wav,BC2026_Train_1224_S01_20230302_023000.ogg,5,10,32000,5
noise_50885,BC2026_Train_1053_S01_20230127_031500_noise_00-05.wav,BC2026_Train_1053_S01_20230127_031500.ogg,0,5,32000,5
noise_100047,BC2026_Train_10244_S22_20240324_020000_noise_00-05.wav,BC2026_Train_10244_S22_20240324_020000.ogg,0,5,32000,5
noise_113286,BC2026_Train_7723_S22_20220124_013000_noise_05-10.wav,BC2026_Train_7723_S22_20220124_013000.ogg,5,10,32000,5
noise_42882,BC2026_Train_1657_S01_20231002_233000_noise_05-10.wav,BC2026_Train_1657_S01_20231002_233000.ogg,5,10,32000,5
noise_104858,BC2026_Train_7925_S22_20220301_021500_noise_05-10.wav,BC2026_Train_7925_S22_20220301_021500.ogg,5,10,32000,5
noise_62454,BC2026_Train_5591_S13_20220427_203000_noise_05-10.wav,BC2026_Train_5591_S13_20220427_203000.ogg,5,10,32000,5
noise_118695,BC2026_Train_8644_S22_20221217_033000_noise_05-10.wav,BC2026_Train_8644_S22_20221217_033000.ogg,5,10,32000,5
noise_50429,BC2026_Train_8598_S22_20221208_184500_noise_00-05.wav,BC2026_Train_8598_S22_20221208_184500.ogg,0,5,32000,5
noise_101785,BC2026_Train_1459_S01_20230419_211500_noise_00-05.wav,BC2026_Train_1459_S01_20230419_211500.ogg,0,5,32000,5
noise_34282,BC2026_Train_3303_S02_20220313_193000_noise_00-05.wav,BC2026_Train_3303_S02_20220313_193000.ogg,0,5,32000,5
noise_14328,BC2026_Train_1323_S01_20230321_234500_noise_00-05.wav,BC2026_Train_1323_S01_20230321_234500.ogg,0,5,32000,5
noise_83454,BC2026_Train_0997_S01_20220424_001500_noise_05-10.wav,BC2026_Train_0997_S01_20220424_001500.ogg,5,10,32000,5
noise_74910,BC2026_Train_9013_S22_20230222_214500_noise_05-10.wav,BC2026_Train_9013_S22_20230222_214500.ogg,5,10,32000,5
noise_104342,BC2026_Train_1172_S01_20230219_011500_noise_05-10.wav,BC2026_Train_1172_S01_20230219_011500.ogg,5,10,32000,5
noise_120183,BC2026_Train_3046_S02_20220109_203000_noise_05-10.wav,BC2026_Train_3046_S02_20220109_203000.ogg,5,10,32000,5
noise_22609,BC2026_Train_0738_S01_20220103_213000_noise_05-10.wav,BC2026_Train_0738_S01_20220103_213000.ogg,5,10,32000,5
noise_20844,BC2026_Train_9736_S22_20231230_030000_noise_00-05.wav,BC2026_Train_9736_S22_20231230_030000.ogg,0,5,32000,5
noise_3373,BC2026_Train_6117_S13_20230119_191500_noise_05-10.wav,BC2026_Train_6117_S13_20230119_191500.ogg,5,10,32000,5
noise_22189,BC2026_Train_4434_S02_20231103_204500_noise_05-10.wav,BC2026_Train_4434_S02_20231103_204500.ogg,5,10,32000,5
noise_66533,BC2026_Train_9305_S22_20231012_224500_noise_00-05.wav,BC2026_Train_9305_S22_20231012_224500.ogg,0,5,32000,5
noise_12841,BC2026_Train_1910_S01_20231124_030000_noise_05-10.wav,BC2026_Train_1910_S01_20231124_030000.ogg,5,10,32000,5
noise_82061,BC2026_Train_1903_S01_20231122_213000_noise_00-05.wav,BC2026_Train_1903_S01_20231122_213000.ogg,0,5,32000,5
noise_18457,BC2026_Train_9660_S22_20231215_181500_noise_05-10.wav,BC2026_Train_9660_S22_20231215_181500.ogg,5,10,32000,5
noise_33454,BC2026_Train_2491_S01_20240405_004500_noise_00-05.wav,BC2026_Train_2491_S01_20240405_004500.ogg,0,5,32000,5
noise_37397,BC2026_Train_5094_S02_20240422_210000_noise_00-05.wav,BC2026_Train_5094_S02_20240422_210000.ogg,0,5,32000,5
noise_17268,BC2026_Train_0663_S01_20211219_180000_noise_00-05.wav,BC2026_Train_0663_S01_20211219_180000.ogg,0,5,32000,5
noise_82037,BC2026_Train_2049_S01_20231223_183000_noise_00-05.wav,BC2026_Train_2049_S01_20231223_183000.ogg,0,5,32000,5
noise_62214,BC2026_Train_4367_S02_20231015_210000_noise_05-10.wav,BC2026_Train_4367_S02_20231015_210000.ogg,5,10,32000,5
noise_99675,BC2026_Train_5127_S03_20220928_190000_noise_00-05.wav,BC2026_Train_5127_S03_20220928_190000.ogg,0,5,32000,5
noise_59850,BC2026_Train_1986_S01_20231209_204500_noise_05-10.wav,BC2026_Train_1986_S01_20231209_204500.ogg,5,10,32000,5
noise_112661,BC2026_Train_0297_S01_20210923_233000_noise_00-05.wav,BC2026_Train_0297_S01_20210923_233000.ogg,0,5,32000,5
noise_71189,BC2026_Train_5424_S13_20220315_194500_noise_00-05.wav,BC2026_Train_5424_S13_20220315_194500.ogg,0,5,32000,5
noise_105350,BC2026_Train_8365_S22_20221026_234500_noise_05-10.wav,BC2026_Train_8365_S22_20221026_234500.ogg,5,10,32000,5
noise_99377,BC2026_Train_8921_S22_20230209_010000_noise_00-05.wav,BC2026_Train_8921_S22_20230209_010000.ogg,0,5,32000,5
noise_68213,BC2026_Train_5753_S13_20221013_200000_noise_00-05.wav,BC2026_Train_5753_S13_20221013_200000.ogg,0,5,32000,5
noise_21048,BC2026_Train_1029_S01_20220430_220000_noise_00-05.wav,BC2026_Train_1029_S01_20220430_220000.ogg,0,5,32000,5
noise_27276,BC2026_Train_7049_S18_20240316_211500_noise_00-05.wav,BC2026_Train_7049_S18_20240316_211500.ogg,0,5,32000,5
noise_9840,BC2026_Train_9787_S22_20240108_203000_noise_00-05.wav,BC2026_Train_9787_S22_20240108_203000.ogg,0,5,32000,5
noise_55781,BC2026_Train_8703_S22_20221227_200000_noise_00-05.wav,BC2026_Train_8703_S22_20221227_200000.ogg,0,5,32000,5
noise_5461,BC2026_Train_1688_S01_20231009_031500_noise_05-10.wav,BC2026_Train_1688_S01_20231009_031500.ogg,5,10,32000,5
noise_17700,BC2026_Train_7688_S22_20220116_223000_noise_00-05.wav,BC2026_Train_7688_S22_20220116_223000.ogg,0,5,32000,5
noise_26028,BC2026_Train_6068_S13_20230105_021500_noise_00-05.wav,BC2026_Train_6068_S13_20230105_021500.ogg,0,5,32000,5
noise_47490,BC2026_Train_9947_S22_20240206_200000_noise_05-10.wav,BC2026_Train_9947_S22_20240206_200000.ogg,5,10,32000,5
noise_122211,BC2026_Train_4223_S02_20230909_214500_noise_05-10.wav,BC2026_Train_4223_S02_20230909_214500.ogg,5,10,32000,5
noise_28453,BC2026_Train_2004_S01_20231213_031500_noise_05-10.wav,BC2026_Train_2004_S01_20231213_031500.ogg,5,10,32000,5
noise_17088,BC2026_Train_9639_S22_20231212_180000_noise_00-05.wav,BC2026_Train_9639_S22_20231212_180000.ogg,0,5,32000,5
noise_17569,BC2026_Train_5593_S13_20220428_181500_noise_05-10.wav,BC2026_Train_5593_S13_20220428_181500.ogg,5,10,32000,5
noise_117567,BC2026_Train_8084_S22_20220903_204500_noise_05-10.wav,BC2026_Train_8084_S22_20220903_204500.ogg,5,10,32000,5
noise_20881,BC2026_Train_7333_S22_20211112_193000_noise_05-10.wav,BC2026_Train_7333_S22_20211112_193000.ogg,5,10,32000,5
noise_57318,BC2026_Train_3277_S02_20220308_021500_noise_05-10.wav,BC2026_Train_3277_S02_20220308_021500.ogg,5,10,32000,5
noise_119246,BC2026_Train_7209_S22_20211019_233000_noise_00-05.wav,BC2026_Train_7209_S22_20211019_233000.ogg,0,5,32000,5
noise_15493,BC2026_Train_4678_S02_20240109_221500_noise_05-10.wav,BC2026_Train_4678_S02_20240109_221500.ogg,5,10,32000,5
noise_42593,BC2026_Train_6529_S13_20230925_024500_noise_00-05.wav,BC2026_Train_6529_S13_20230925_024500.ogg,0,5,32000,5
noise_88578,BC2026_Train_5238_S13_20211028_033000_noise_05-10.wav,BC2026_Train_5238_S13_20211028_033000.ogg,5,10,32000,5
noise_74322,BC2026_Train_8355_S22_20221023_180000_noise_05-10.wav,BC2026_Train_8355_S22_20221023_180000.ogg,5,10,32000,5
noise_33983,BC2026_Train_2926_S02_20211209_214500_noise_05-10.wav,BC2026_Train_2926_S02_20211209_214500.ogg,5,10,32000,5
noise_83910,BC2026_Train_5662_S13_20220917_003000_noise_05-10.wav,BC2026_Train_5662_S13_20220917_003000.ogg,5,10,32000,5
noise_116006,BC2026_Train_5120_S02_20240430_031500_noise_00-05.wav,BC2026_Train_5120_S02_20240430_031500.ogg,0,5,32000,5
noise_25993,BC2026_Train_9988_S22_20240213_201500_noise_05-10.wav,BC2026_Train_9988_S22_20240213_201500.ogg,5,10,32000,5
noise_21421,BC2026_Train_3854_S02_20221203_184500_noise_05-10.wav,BC2026_Train_3854_S02_20221203_184500.ogg,5,10,32000,5
noise_51726,BC2026_Train_5025_S02_20240406_230000_noise_05-10.wav,BC2026_Train_5025_S02_20240406_230000.ogg,5,10,32000,5
noise_16093,BC2026_Train_6236_S13_20230220_190000_noise_05-10.wav,BC2026_Train_6236_S13_20230220_190000.ogg,5,10,32000,5
noise_96618,BC2026_Train_0218_S10_20251128_103307_noise_05-10.wav,BC2026_Train_0218_S10_20251128_103307.ogg,5,10,32000,5
noise_53166,BC2026_Train_6774_S13_20231205_011500_noise_05-10.wav,BC2026_Train_6774_S13_20231205_011500.ogg,5,10,32000,5
noise_0793,BC2026_Train_7336_S22_20211113_031500_noise_05-10.wav,BC2026_Train_7336_S22_20211113_031500.ogg,5,10,32000,5
noise_66329,BC2026_Train_6663_S13_20231030_233000_noise_00-05.wav,BC2026_Train_6663_S13_20231030_233000.ogg,0,5,32000,5
noise_18661,BC2026_Train_9534_S22_20231124_010000_noise_05-10.wav,BC2026_Train_9534_S22_20231124_010000.ogg,5,10,32000,5
noise_1260,BC2026_Train_10066_S22_20240226_013000_noise_00-05.wav,BC2026_Train_10066_S22_20240226_013000.ogg,0,5,32000,5
noise_17988,BC2026_Train_10431_S14_20250606_062500_noise_00-05.wav,BC2026_Train_10431_S14_20250606_062500.ogg,0,5,32000,5
